Rate Card Name,Rate Card Type,Product Name,Product SKU Code,Price (₹),Created On
"Sleepy Owl PROZO","undefined","Catalogue All Products","Catalogue","0","11-Apr-2025"
"Sleepy Owl PROZO","undefined","Dangler Glass Jar","Dangler","0","11-Apr-2025"
"Sleepy Owl PROZO","undefined","Poster Glass jar","Poster","0","11-Apr-2025"
"Sleepy Owl PROZO","undefined","Shelf Strip Glass Jar","Shelf Strip","0","11-Apr-2025"
"Sleepy Owl PROZO","undefined","Wobbler Glass Jar","Wobbler","0","11-Apr-2025"
"Sleepy Owl PROZO","undefined","Hanger Instant Sachet","POS-HGR-ONE","0","11-Apr-2025"
"Sleepy Owl PROZO","undefined","Hanger Premix Sachet","POS-HGR-PMC-ONE","0","11-Apr-2025"
"Sleepy Owl PROZO","undefined","Roast & Ground Coffee Dark Roast Whole Beans-1 Kg","RNG-DRK-1KG-WHL-ONE","0","11-Apr-2025"
"Sleepy Owl PROZO","undefined","Roasted and Ground Coffee Original Medium Roast 1kg","RNG-ORG-1KG-WHL-MED","0","11-Apr-2025"
"Sleepy Owl PROZO","undefined","Roasted and Ground Coffee Original Whole Beans 1kg","RNG-ORG-1KG-WHL-ONE","0","11-Apr-2025"
"Sleepy Owl PROZO","undefined","Premix Coffee Cappuccino","PMC-CAP-ONE-SAC-ONE","0","11-Apr-2025"
"Sleepy Owl PROZO","undefined","Premix Coffee French Vanilla","PMC-FVA-ONE-SAC-ONE","0","11-Apr-2025"
"Sleepy Owl PROZO","undefined","Premix Coffee Hazelnut ","PMC-HAZ-ONE-SAC-ONE","0","11-Apr-2025"
"Sleepy Owl PROZO","undefined","Cold Brew Bags French Vanilla Sachet","CBB-FVA-ONE-BAG-ONE","0","11-Apr-2025"
"Sleepy Owl PROZO","undefined","Premix Coffee Cappuccino Box of 3 Sachets","PMC-CAP-03P-SAC-ONE","0","11-Apr-2025"
"Sleepy Owl PROZO","undefined","Premix Coffee Hazelnut Box of 3 Sachets","PMC-HAZ-03P-SAC-ONE","0","11-Apr-2025"
"Sleepy Owl PROZO","undefined","Premix Coffee French Vanilla Box of 3 Sachets","PMC-FVA-03P-SAC-ONE","0","11-Apr-2025"
"Sleepy Owl PROZO","undefined","Enamel Mugs - Forest Green-FG","MER-MUG-ENM-FGR-ONE","0","11-Apr-2025"
"Sleepy Owl PROZO","undefined","Percos Assorted Instant Coffee Pack of 10","PIC-AST-10P-SAC-ONE-PER","0","11-Apr-2025"
"Sleepy Owl PROZO","undefined","Instant Coffee Original Set of 10 Sachets","PIC-ORG-10P-SAC-ONE","0","11-Apr-2025"
"Sleepy Owl PROZO","undefined","Instant Coffee French Vanilla Set of 10 Sachets","PIC-FVA-10P-SAC-ONE","0","11-Apr-2025"
"Sleepy Owl PROZO","undefined","Instant Coffee Hazelnut Set of 10 Sachets","PIC-HAZ-10P-SAC-ONE","0","11-Apr-2025"
"Sleepy Owl PROZO","undefined","Premix Coffee Assorted Box of 18 Sachets Case of 8","PMC-AST-18P-SAC-C08","0","11-Apr-2025"
"Sleepy Owl PROZO","undefined","Gift Box - Ceramic Mug (Blue) & HBA 10 & P10","CMB-MUG-BLU-HBA-P10","0","11-Apr-2025"
"Sleepy Owl PROZO","undefined","Sleepy Owl Premium Latte Kit | White Frother + Po10 Coffee Sachets","CMB-FRT-V10","0","11-Apr-2025"
"Sleepy Owl PROZO","undefined","Sleepy Owl Premium Latte Kit | Black Frother + Po10 Coffee Sachets","CMB-FRT-V09","0","11-Apr-2025"
"Sleepy Owl PROZO","undefined","Premium Instant Coffee 100gm-Filter kaapi (Glass) Case of 2","PIC-FKP-100-GLJ-C02","0","11-Apr-2025"
"Sleepy Owl PROZO","undefined","Premix Coffee Cappuccino Box of 5 Sachets","PMC-CAP-05P-SAC-ONE","0","11-Apr-2025"
"Sleepy Owl PROZO","undefined","Premium Instant coffee 100g- Vanilla( Glass)","PIC-FVA-100-GLJ-ONE-NEW","0","11-Apr-2025"
"Sleepy Owl PROZO","undefined","Premium Instant coffee 100g- Hazelnut( Glass)","PIC-HAZ-100-GLJ-ONE-NEW","0","11-Apr-2025"
"Sleepy Owl PROZO","undefined","Premium Instant coffee 100g- Original( Glass)","PIC-ORG-100-GLJ-ONE-NEW","0","11-Apr-2025"
"Sleepy Owl PROZO","undefined","Xpresso, Strong Blend Instant Coffee 100gm (Glass)","PIC-XPR-100-GLJ-ONE-NEW","0","11-Apr-2025"
"Sleepy Owl PROZO","undefined","Sleepy Owl Instant Gift Set - 32 Assorted Coffee Sachets + Brignten Up Mug","CMB-BMY-V05","0","11-Apr-2025"
"Sleepy Owl PROZO","undefined","Ceramic Mugs - Blue-FG case of 2","MER-MUG-CER-BLU-C02","0","11-Apr-2025"
"Sleepy Owl PROZO","undefined","Premix Coffee Hazelnut Box of 5 Sachets","PMC-HAZ-05P-SAC-ONE","0","11-Apr-2025"
"Sleepy Owl PROZO","undefined","Premix Coffee Assorted Box of 3 Sachets Case of 2","PMC-AST-03P-SAC-P02","0","11-Apr-2025"
"Sleepy Owl PROZO","undefined","Premium Instant Coffee 100gm-Filter kaapi (Glass)","PIC-FKP-100-GLJ-ONE-NEW","0","11-Apr-2025"
"Sleepy Owl PROZO","undefined","Hot Brew Original - Pack of 3 bags - Akasa Air Special","HBB-ORG-03P-BAG-ONE-AKA","0","11-Apr-2025"
"Sleepy Owl PROZO","undefined","Roasted and Ground Coffee Original Coarse Grind 1kg","RNG-ORG-1KG-COR-ONE","0","11-Apr-2025"
"Sleepy Owl PROZO","undefined"," 100% Robusta Agglo Coffee","INST-AGGLO","0","11-Apr-2025"
"Sleepy Owl PROZO","undefined","Arabica Original- Ground Coffee","ARB-OG-GC","0","11-Apr-2025"
"Sleepy Owl PROZO","undefined","Sleepy Owl Bopp Tape","BOPPTAPE","0","11-Apr-2025"
"Sleepy Owl PROZO","undefined","Cold Brew Bags French Vanilla Sachet - Zepto Café","CBB-FVA-ONE-BAG-ONE-ZEP","0","11-Apr-2025"
"Sleepy Owl PROZO","undefined","Carry Bag - Big","CARRYBAGS-B","0","11-Apr-2025"
"Sleepy Owl PROZO","undefined","Roasted and Ground Coffee Dark Roasted and Ground Whole Beans 250g Case of 20","RNG-DRK-250-WHL-C20","0","11-Apr-2025"
"Sleepy Owl PROZO","undefined","Roasted and Ground Coffee Dark Roasted and Ground Medium Grind 250g Case of 20","RNG-DRK-250-MED-C20","0","11-Apr-2025"
"Sleepy Owl PROZO","undefined","Roasted and Ground Coffee Hazelnut Coarse Grind 250g Case of 20","RNG-HAZ-250-COR-C20","0","11-Apr-2025"
"Sleepy Owl PROZO","undefined","Roasted and Ground Coffee Hazelnut Fine Grind 250g Case of 20","RNG-HAZ-250-FIN-C20","0","11-Apr-2025"
"Sleepy Owl PROZO","undefined","Roasted and Ground Coffee Hazelnut Medium Grind 250g Case of 20","RNG-HAZ-250-MED-C20","0","11-Apr-2025"
"Sleepy Owl PROZO","undefined","Roasted and Ground Coffee Original Fine Grind 250g Case of 20","RNG-ORG-250-FIN-C20","0","11-Apr-2025"
"Sleepy Owl PROZO","undefined","Combo Keka Assorted instant coffee Pack of 10 + Keka Ground coffee mug","CMB-GRD-KEK","0","11-Apr-2025"
"Sleepy Owl PROZO","undefined","Instant Coffee Assorted Pack of 96 Sachets Case of 8","PIC-AST-96P-SAC-C08","0","11-Apr-2025"
"Sleepy Owl PROZO","undefined","New MRP Instant Coffee Hazelnut Pack of 30 Sachets Case of 20","PIC-HAZ-30P-SAC-C20-MRP","0","11-Apr-2025"
"Sleepy Owl PROZO","undefined","New MRP Instant Coffee French Vanilla Pack of 30 Sachets Case of 20","PIC-FVA-30P-SAC-C20-MRP","0","11-Apr-2025"
"Sleepy Owl PROZO","undefined","New MRP Instant Coffee Assorted Set of 10 Sachets Case of 76","PIC-AST-10P-SAC-C76-MRP","0","11-Apr-2025"
"Sleepy Owl PROZO","undefined","Roasted and Ground Coffee Original Whole Beans 250g Case of 20","RNG-ORG-250-WHL-C20","0","11-Apr-2025"
"Sleepy Owl PROZO","undefined","Roasted and Ground Coffee Sampler Pack Coarse Grind Case of 8","RNG-AST-SAM-COR-C08","0","11-Apr-2025"
"Sleepy Owl PROZO","undefined","Roasted and Ground Coffee French Vanilla Medium Grind 250g Case of 20","RNG-FVA-250-MED-C20","0","11-Apr-2025"
"Sleepy Owl PROZO","undefined","Roasted and Ground Coffee French Vanilla Fine Grind 250g Case of 20","RNG-FVA-250-FIN-C20","0","11-Apr-2025"
"Sleepy Owl PROZO","undefined","Roasted and Ground Coffee French Vanilla Coarse Grind 250g Case of 20","RNG-FVA-250-COR-C20","0","11-Apr-2025"
"Sleepy Owl PROZO","undefined","Roasted and Ground Coffee Dark Roasted and Ground Fine Grind 250g Case of 20","RNG-DRK-250-FIN-C20","0","11-Apr-2025"
"Sleepy Owl PROZO","undefined","Roasted and Ground Coffee Original Medium Grind 250g Case of 20","RNG-ORG-250-MED-C20","0","11-Apr-2025"
"Sleepy Owl PROZO","undefined","Roasted and Ground Coffee Sampler Pack Fine Grind Case of 8","RNG-AST-SAM-FIN-C08","0","11-Apr-2025"
"Sleepy Owl PROZO","undefined","Roasted and Ground Coffee Sampler Pack Medium Grind Case of 8","RNG-AST-SAM-MED-C08","0","11-Apr-2025"
"Amrit Corp Rate Card","undefined","Arabica Original- Ground Coffee","ARB-OG-GC","1000.65","10-Apr-2025"
"Amrit Corp Rate Card","undefined","Sleepy Owl Bopp Tape","BOPPTAPE","40.71","10-Apr-2025"
"Lotus Rate Card","undefined"," 100% Robusta Agglo Coffee","INST-AGGLO","737.5","10-Apr-2025"
"Travel Retail India-Insti","undefined","Cold Coffee Can Classic 230ml Case of 24","CCC-CLA-230-CAN-C24","1499.904","09-Apr-2025"
"Travel Retail India-Insti","undefined","Cold Coffee Can Hazelnut 230ml Case of 24","CCC-HAZ-230-CAN-C24","1499.904","09-Apr-2025"
"Travel Retail India-Insti","undefined","Cold Coffee Can Salted Caramel 230ml Case of 24","CCC-SCA-230-CAN-C24","1499.904","09-Apr-2025"
"Travel Retail India-Insti","undefined","Sleepy Owl Cold Coffee Can - French Vanilla 200+30 ML- Set of 24","CCC-FVA-230-CAN-C24","1499.904","09-Apr-2025"
"Travel Retail India-Insti","undefined","Cold Coffee Can Vietnamese 230ml Case of 24","CCC-VIE-230-CAN-C24","1919.232","09-Apr-2025"
"Travel Retail India-Insti","undefined","Cold Brew Black Coffee Can 230ml Pack of 12","CCC-BLK-230-CAN-C12","1169.616","09-Apr-2025"
"Amazon ARIPL Rate Card","undefined","Premium Instant coffee 100g- Original( Glass)","PIC-ORG-100-GLJ-ONE-NEW","427.2","05-Apr-2025"
"Amazon ARIPL Rate Card","undefined","Premium Instant coffee 100g- Hazelnut( Glass)","PIC-HAZ-100-GLJ-ONE-NEW","427.2","05-Apr-2025"
"Amazon ARIPL Rate Card","undefined","Premium Instant coffee 100g- Vanilla( Glass)","PIC-FVA-100-GLJ-ONE-NEW","427.2","05-Apr-2025"
"Amazon ARIPL Rate Card","undefined","Xpresso, Strong Blend Instant Coffee 100gm (Glass)","PIC-XPR-100-GLJ-ONE-NEW","285.81","05-Apr-2025"
"Amazon ARIPL Rate Card","undefined","Instant Coffee Xpresso 100g Glass Jar Pack of 2","PIC-XPR-100-GLJ-C02","587.71","05-Apr-2025"
"Amazon ARIPL Rate Card","undefined","Instant Coffee Assorted Case of 48 Sachets","PIC-AST-48P-SAC-ONE","258.13","05-Apr-2025"
"Amazon ARIPL Rate Card","undefined","Cold Brew Bags French Vanilla Box of 5","CBB-FVA-05P-BAG-ONE","506.47","05-Apr-2025"
"Amazon ARIPL Rate Card","undefined","Cold Brew Bags Original Box of 5","CBB-ORG-05P-BAG-ONE","506.47","05-Apr-2025"
"Amazon ARIPL Rate Card","undefined","Cold Brew Bags Assorted Box of 5","CBB-AST-05P-BAG-ONE","506.47","05-Apr-2025"
"Amazon ARIPL Rate Card","undefined","Cold Brew Bags Dark Roast Box of 5","CBB-DRK-05P-BAG-ONE","506.47","05-Apr-2025"
"Amazon ARIPL Rate Card","undefined","Cold Brew Bags Caramel Box of 5","CBB-CAR-05P-BAG-ONE","506.47","05-Apr-2025"
"Amazon ARIPL Rate Card","undefined","Cold Brew Bags Hazelnut Box of 5","CBB-HAZ-05P-BAG-ONE","506.47","05-Apr-2025"
"Amazon ARIPL Rate Card","undefined","Hot Brew Bags Original Set of 10 Bags","HBB-ORG-10P-BAG-ONE","321.19","05-Apr-2025"
"Amazon ARIPL Rate Card","undefined","Hot Brew Bags Dark Roast Set of 10 Bags","HBB-DRK-10P-BAG-ONE","321.19","05-Apr-2025"
"Amazon ARIPL Rate Card","undefined","Hot Brew Bags Assorted Set of 10 Bags","HBB-AST-10P-BAG-ONE","321.19","05-Apr-2025"
"Amazon ARIPL Rate Card","undefined","Hot Brew Bags French Vanilla Set of 10 Bags","HBB-FVA-10P-BAG-ONE","321.19","05-Apr-2025"
"Amazon ARIPL Rate Card","undefined","Hot Brew Bags Hazelnut Set of 10 Bags","HBB-HAZ-10P-BAG-ONE","321.19","05-Apr-2025"
"Amazon ARIPL Rate Card","undefined","Hot Brew Bags Caramel Set of 10 Bags","HBB-CAR-10P-BAG-ONE","321.19","05-Apr-2025"
"Amazon ARIPL Rate Card","undefined","Instant Coffee Original Pack of 30 Sachets","PIC-ORG-30P-SAC-ONE","164.26","05-Apr-2025"
"Amazon ARIPL Rate Card","undefined","Instant Coffee Hazelnut Pack of 30 Sachets","PIC-HAZ-30P-SAC-ONE","164.26","05-Apr-2025"
"Amazon ARIPL Rate Card","undefined","Instant Coffee French Vanilla Pack of 30 Sachets","PIC-FVA-30P-SAC-ONE","164.26","05-Apr-2025"
"Amazon ARIPL Rate Card","undefined","Instant Coffee Filter Kaapi 100g Glass Jar","PIC-FKP-100-GLJ-ONE","167.87","05-Apr-2025"
"Amazon ARIPL Rate Card","undefined","Sleepy Owl Instant Gift Set - 32 Assorted Coffee Sachets + Brignten Up Mug","CMB-BMY-V05","370.57","05-Apr-2025"
"Amazon ARIPL Rate Card","undefined","Roasted and Ground Coffee Dark Roasted and Ground Coarse Grind 250g","RNG-DRK-250-COR-ONE","303.61","05-Apr-2025"
"Amazon ARIPL Rate Card","undefined","Roasted and Ground Coffee French Vanilla Coarse Grind 250g","RNG-FVA-250-COR-ONE","303.61","05-Apr-2025"
"Amazon ARIPL Rate Card","undefined","Roasted and Ground Coffee French Vanilla Fine Grind 250g","RNG-FVA-250-FIN-ONE","303.61","05-Apr-2025"
"Amazon ARIPL Rate Card","undefined","Roasted and Ground Coffee Dark Roasted and Ground Fine Grind 250g","RNG-DRK-250-FIN-ONE","303.61","05-Apr-2025"
"Amazon ARIPL Rate Card","undefined","Roasted and Ground Coffee Dark Roasted and Ground Medium Grind 250g","RNG-DRK-250-MED-ONE","303.61","05-Apr-2025"
"Amazon ARIPL Rate Card","undefined","Roasted and Ground Coffee French Vanilla Medium Grind 250g","RNG-FVA-250-MED-ONE","303.61","05-Apr-2025"
"Amazon ARIPL Rate Card","undefined","Cold Coffee Can Hazelnut 230ml Case of 4","CCC-HAZ-230-CAN-C04","290.97","05-Apr-2025"
"Amazon ARIPL Rate Card","undefined","Cold Coffee Can Classic 230ml","CCC-CLA-230-CAN-ONE","76.07","05-Apr-2025"
"Amazon ARIPL Rate Card","undefined","Cold Coffee Can Salted Caramel 230ml","CCC-SCA-230-CAN-ONE","76.07","05-Apr-2025"
"Amazon ARIPL Rate Card","undefined","Cold Coffee Can Hazelnut 230ml","CCC-HAZ-230-CAN-ONE","76.07","05-Apr-2025"
"Amazon ARIPL Rate Card","undefined","Cold Coffee Can Salted Caramel 230ml Case of 4","CCC-SCA-230-CAN-C04","290.97","05-Apr-2025"
"Amazon ARIPL Rate Card","undefined","Cold Coffee Can French Vanilla 230ml Case of 4","CCC-FVA-230-CAN-C04","290.97","05-Apr-2025"
"Amazon ARIPL Rate Card","undefined","Instant Coffee Xpresso Pack of 25 Sachets","PIC-XPR-25P-SAC-ONE","147.42","05-Apr-2025"
"Amazon ARIPL Rate Card","undefined","Roasted and Ground Coffee Dark Roasted and Ground Whole Beans 250g","RNG-DRK-250-WHL-ONE","242.64","05-Apr-2025"
"Amazon ARIPL Rate Card","undefined","Instant Coffee Assorted Set of 10 Sachets","PIC-AST-10P-SAC-ONE","59.57","05-Apr-2025"
"Amazon ARIPL Rate Card","undefined","Instant Coffee Glass Jar Vanilla + Ground Coffee Mug Combo","CMB-GRD-V02","462.7","05-Apr-2025"
"Stock Transfer to FBA Rate Card","undefined","Merchandise French Press White Regular","MER-FRP-REG-WHT-ONE","513","05-Apr-2025"
"Stock Transfer to FBA Rate Card","undefined","Merchandise French Press Black Regular","MER-FRP-REG-BLK-ONE","513","05-Apr-2025"
"Stock Transfer to FBA Rate Card","undefined","Sleepy Owl Premium Latte Kit | White Frother + Po10 Coffee Sachets","CMB-FRT-V10","322","05-Apr-2025"
"Stock Transfer to FBA Rate Card","undefined","Sleepy Owl Premium Latte Kit | Black Frother + Po10 Coffee Sachets","CMB-FRT-V09","322","05-Apr-2025"
"Stock Transfer to FBA Rate Card","undefined","Roasted and Ground Coffee Original Fine Grind 250g","RNG-ORG-250-FIN-ONE","216","05-Apr-2025"
"Stock Transfer to FBA Rate Card","undefined","Instant Coffee Assorted 100g Glass Jar Pack of 3","PIC-AST-100-GLJ-C03","603","05-Apr-2025"
"Stock Transfer to FBA Rate Card","undefined","Instant Coffee Assorted Pack of 96 Sachets","PIC-AST-96P-SAC-ONE","324","05-Apr-2025"
"Stock Transfer to FBA Rate Card","undefined","Instant Coffee Original 100g Glass Jar Pack of 2","PIC-ORG-100-GLJ-C02","454","05-Apr-2025"
"Stock Transfer to FBA Rate Card","undefined","Merchandise Frother White Regular","MER-FTR-REG-WHT-ONE","210","05-Apr-2025"
"Stock Transfer to FBA Rate Card","undefined","Merchandise Frother Black Regular","MER-FTR-REG-BLK-ONE","210","05-Apr-2025"
"Stock Transfer to FBA Rate Card","undefined","Merchandise Tumbler with Straw Regular","MER-TUM-REG-STR-ONE","187","05-Apr-2025"
"Stock Transfer to FBA Rate Card","undefined","Merchnadise 2 Enamel Mugs - Classic Blue & Forest Green","MER-MUG-ENM-BNG-C02","478","05-Apr-2025"
"Stock Transfer to FBA Rate Card","undefined","Merchandise Travel Mug Deep Black Regular","MER-MUG-REG-TRL-ONE","364","05-Apr-2025"
"Stock Transfer to FBA Rate Card","undefined","Ground Coffee Mug","MER-MUG-GRD-REG-ONE","84","05-Apr-2025"
"Stock Transfer to FBA Rate Card","undefined","Merchandise Frother White Regular","MER-FTR-REG-WHT-ONE","734","05-Apr-2025"
"Stock Transfer to FBA Rate Card","undefined","Merchandise French Press Black Large","MER-FRP-LAR-BLK-ONE","667","05-Apr-2025"
"Stock Transfer to FBA Rate Card","undefined","Merchandise French Press White Large","MER-FRP-LAR-WHT-ONE","667","05-Apr-2025"
"Stock Transfer to FBA Rate Card","undefined","Cold Brew Bags Mocha Box of 5","CBB-MOC-05P-BAG-ONE","240","05-Apr-2025"
"Stock Transfer to FBA Rate Card","undefined","Cold Brew Bags Cinnamon Box of 5","CBB-CIN-05P-BAG-ONE","240","05-Apr-2025"
"Stock Transfer to FBA Rate Card","undefined","Roasted and Ground Coffee Original Coarse Grind 250g","RNG-ORG-250-COR-ONE","216","05-Apr-2025"
"Stock Transfer to FBA Rate Card","undefined","Roasted and Ground Coffee Hazelnut Coarse Grind 250g","RNG-HAZ-250-COR-ONE","228","05-Apr-2025"
"Stock Transfer to FBA Rate Card","undefined","Roasted and Ground Coffee Hazelnut Fine Grind 250g","RNG-HAZ-250-FIN-ONE","228","05-Apr-2025"
"Stock Transfer to FBA Rate Card","undefined","Roasted and Ground Coffee Hazelnut Medium Grind 250g","RNG-HAZ-250-MED-ONE","228","05-Apr-2025"
"Stock Transfer to FBA Rate Card","undefined","Roasted and Ground Coffee Original Medium Grind 250g","RNG-ORG-250-MED-ONE","216","05-Apr-2025"
"Stock Transfer to FBA Rate Card","undefined","Roasted and Ground Coffee Original Whole Beans 250g","RNG-ORG-250-WHL-ONE","216","05-Apr-2025"
"Stock Transfer to FBA Rate Card","undefined","Roasted and Ground Coffee Sampler Pack Coarse Grind","RNG-AST-SAM-COR-ONE","192","05-Apr-2025"
"Stock Transfer to FBA Rate Card","undefined","Roasted and Ground Coffee Sampler Pack Fine Grind","RNG-AST-SAM-FIN-ONE","192","05-Apr-2025"
"Stock Transfer to FBA Rate Card","undefined","Roasted and Ground Coffee Sampler Pack Medium Grind","RNG-AST-SAM-MED-ONE","192","05-Apr-2025"
"Stock Transfer to FBA Rate Card","undefined","Hot Brew Bags Filter Kappi Set of 10 Bags","HBB-FKP-10P-BAG-ONE","114","05-Apr-2025"
"Stock Transfer to FBA Rate Card","undefined","Hot Brew Bags Cinnamon Set of 10 Bags","HBB-CIN-10P-BAG-ONE","135","05-Apr-2025"
"Stock Transfer to FBA Rate Card","undefined","Hot Brew Bags Caramel Set of 10 Bags","HBB-CAR-10P-BAG-ONE","132","05-Apr-2025"
"Stock Transfer to FBA Rate Card","undefined","Hot Brew Bags Mocha Set of 10 Bags","HBB-MOC-10P-BAG-ONE","129","05-Apr-2025"
"Stock Transfer to FBA Rate Card","undefined","Premium Instant Coffee 100gm-Filter kaapi (Glass) Case of 2","PIC-FKP-100-GLJ-C02","256","05-Apr-2025"
"Stock Transfer to FBA Rate Card","undefined","Ceramic Mugs - Blue-FG case of 2","MER-MUG-CER-BLU-C02","323","05-Apr-2025"
"Stock Transfer to FBA Rate Card","undefined","Cold Brew Bags Caramel Box of 5","CBB-CAR-05P-BAG-ONE","237","05-Apr-2025"
"Stock Transfer to FBA Rate Card","undefined","Premix Coffee Cappuccino Box of 5 Sachets","PMC-CAP-05P-SAC-ONE","63","05-Apr-2025"
"Stock Transfer to FBA Rate Card","undefined","Premix Coffee French Vanilla Box of 5 Sachets","PMC-FVA-05P-SAC-ONE","63","05-Apr-2025"
"Stock Transfer to FBA Rate Card","undefined","Premix Coffee Hazelnut Box of 5 Sachets","PMC-HAZ-05P-SAC-ONE","63","05-Apr-2025"
"Stock Transfer to FBA Rate Card","undefined","Premix Coffee Assorted Box of 3 Sachets Case of 2","PMC-AST-03P-SAC-P02","136","05-Apr-2025"
"Stock Transfer to FBA Rate Card","undefined","Instant Coffee Decaf Pack of 30 Sachets","PIC-DCF-30P-SAC-ONE","157","05-Apr-2025"
"Branch Transfer Rate Card-1","undefined","Hot Brew Bags Assorted Set of 10 Bags Case of 20","HBB-AST-10P-BAG-C20","2772","04-Apr-2025"
"Branch Transfer Rate Card-1","undefined","Hot Brew Bags Dark Roast Set of 10 Bags Case of 20","HBB-DRK-10P-BAG-C20","2772","04-Apr-2025"
"Branch Transfer Rate Card-1","undefined","Hot Brew Bags Original Set of 10 Bags Case of 20","HBB-ORG-10P-BAG-C20","2709","04-Apr-2025"
"Branch Transfer Rate Card-1","undefined","Hot Brew Bags Cinnamon Set of 10 Bags Case of 20","HBB-CIN-10P-BAG-C20","2835","04-Apr-2025"
"Branch Transfer Rate Card-1","undefined","Hot Brew Bags Hazelnut Set of 10 Bags Case of 20","HBB-HAZ-10P-BAG-C20","2709","04-Apr-2025"
"Branch Transfer Rate Card-1","undefined","Hot Brew Bags French Vanilla Set of 10 Bags Case of 20","HBB-FVA-10P-BAG-C20","2772","04-Apr-2025"
"Branch Transfer Rate Card-1","undefined","Hot Brew Bags Caramel Set of 10 Bags Case of 20","HBB-CAR-10P-BAG-C20","2772","04-Apr-2025"
"Branch Transfer Rate Card-1","undefined","Hot Brew Bags Caramel Set of 10 Bags Case of 20","HBB-CAR-10P-BAG-C20","2772","04-Apr-2025"
"Branch Transfer Rate Card-1","undefined","Hot Brew Bags Dark Roast Set of 10 Bags Case of 20","HBB-DRK-10P-BAG-C20","138.6","04-Apr-2025"
"Branch Transfer Rate Card-1","undefined","Hot Brew Bags Original Set of 10 Bags","HBB-ORG-10P-BAG-ONE","135.45","04-Apr-2025"
"Branch Transfer Rate Card-1","undefined","Hot Brew Bags Cinnamon Set of 10 Bags","HBB-CIN-10P-BAG-ONE","141.75","04-Apr-2025"
"Branch Transfer Rate Card-1","undefined","Hot Brew Bags Hazelnut Set of 10 Bags","HBB-HAZ-10P-BAG-ONE","135.45","04-Apr-2025"
"Branch Transfer Rate Card-1","undefined","Hot Brew Bags French Vanilla Set of 10 Bags","HBB-FVA-10P-BAG-ONE","138.6","04-Apr-2025"
"Branch Transfer Rate Card-1","undefined","Hot Brew Bags Pumpkin Spice Set of 10 Bags","HBB-PUM-10P-BAG-ONE","135.45","04-Apr-2025"
"Branch Transfer Rate Card-1","undefined","Hot Brew Bags Latte Set of 10 Bags","HBB-LAT-10P-BAG-ONE","129.15","04-Apr-2025"
"Branch Transfer Rate Card-1","undefined","Hot Brew Bags Mocha Set of 10 Bags","HBB-MOC-10P-BAG-ONE","135.45","04-Apr-2025"
"Branch Transfer Rate Card-1","undefined","Hot Brew Bags Filter Kappi Set of 10 Bags","HBB-FKP-10P-BAG-ONE","119.7","04-Apr-2025"
"Branch Transfer Rate Card-1","undefined","Cold Brew Bags Dark Roast Set of 5 Bag Case of 10","CBB-DRK-05P-BAG-C10","2551.5","04-Apr-2025"
"Branch Transfer Rate Card-1","undefined","Cold Brew Bags Assorted Set of 5 Bag Case of 10","CBB-AST-05P-BAG-C10","2520","04-Apr-2025"
"Branch Transfer Rate Card-1","undefined","Cold Brew Bags Cinnamon Set of 5 Bag Case of 10","CBB-CIN-05P-BAG-C10","2520","04-Apr-2025"
"Branch Transfer Rate Card-1","undefined","Cold Brew Bags Hazelnut Set of 5 Bag Case of 10","CBB-HAZ-05P-BAG-C10","2520","04-Apr-2025"
"Branch Transfer Rate Card-1","undefined","Cold Brew Bags French Vanilla Set of 5 Bag Case of 10","CBB-FVA-05P-BAG-C10","2520","04-Apr-2025"
"Branch Transfer Rate Card-1","undefined","Cold Brew Bags Mocha Set of 5 Bag Case of 10","CBB-MOC-05P-BAG-C10","2520","04-Apr-2025"
"Branch Transfer Rate Card-1","undefined","Cold Brew Bags Dark Roast Box of 5","CBB-DRK-05P-BAG-ONE","255.15","04-Apr-2025"
"Branch Transfer Rate Card-1","undefined","Cold Brew Bags Assorted Box of 5","CBB-AST-05P-BAG-ONE","252","04-Apr-2025"
"Branch Transfer Rate Card-1","undefined","Cold Brew Bags Cinnamon Box of 5","CBB-CIN-05P-BAG-ONE","252","04-Apr-2025"
"Branch Transfer Rate Card-1","undefined","Cold Brew Bags Hazelnut Box of 5","CBB-HAZ-05P-BAG-ONE","252","04-Apr-2025"
"Branch Transfer Rate Card-1","undefined","Cold Brew Bags French Vanilla Box of 5","CBB-FVA-05P-BAG-ONE","252","04-Apr-2025"
"Branch Transfer Rate Card-1","undefined","Cold Brew Bags Mocha Box of 5","CBB-MOC-05P-BAG-ONE","252","04-Apr-2025"
"Branch Transfer Rate Card-1","undefined","Cold Coffee Can Classic 230ml Case of 24","CCC-CLA-230-CAN-C24","1128.96","04-Apr-2025"
"Branch Transfer Rate Card-1","undefined","Cold Coffee Can Hazelnut 230ml Case of 24","CCC-HAZ-230-CAN-C24","1128.96","04-Apr-2025"
"Branch Transfer Rate Card-1","undefined","Sleepy Owl Cold Coffee Can - French Vanilla 200+30 ML- Set of 24","CCC-FVA-230-CAN-C24","1128.96","04-Apr-2025"
"Branch Transfer Rate Card-1","undefined","Cold Coffee Can Vietnamese 230ml Case of 24","CCC-VIE-230-CAN-C24","1451.52","04-Apr-2025"
"Branch Transfer Rate Card-1","undefined","Cold Brew Black Coffee Can 230ml Pack of 12","CCC-BLK-230-CAN-C12","637.2","04-Apr-2025"
