Order ID,PO Number,Invoice Number,Customer,Customer GST,SKU Code,Product_Name,Category,Flavor,Package_Type,PO Date,Approved Date,Dispatch Date,Delivery Date,Order Status,WH,Order Qty (Case Units),Order Qty (in Units),Approved Qty (in Units),Fulfilled/Dispatched Qty (in Units),Master_Price_Per_Unit,Rate_Card_Price,Total Invoice Amount With Tax,Rate_Card_Type,HSN_Code,Tax_Slab,Case_Size,Weight,Dimension,Zepto_SKU,Blinkit_SKU,Swiggy_SKU,Customer_Contact,Customer_Email,Customer_Full_Address,Customer_Pincode,Shipping Address,AWB Number,Mode of Transport,Order Vs Fulfilled %,Approved Vs Fulfilled %,Lower_Threshold,Upper_Threshold,GRN Qty (in Units),Approval Remarks,WH/Fulfillment Remarks,Rate_Card_Created,Data_Processed_At
2135210087066,2135210087066,SOMN-25/26-01670,Hands On Trades Private Limited (K4 Kolkata),19AADCH7038R1ZU,RTD-HAZ-200-BTL-C12,Ready to Drink Hazelnut 200ml Pack of 12,RTD Bottles,Hazelnut,Pack,09 May 2025 13:15:35,10 May 2025 10:52:18,10 May 2025 20:25:04,20 May 2025 00:00:00,grn_entered,,1,12,12,12,1800.0,0,95384.8,,22029930,TAX-12,12.0,,,,10099863.0,6427.0,,,,,Kolkata K4 - Feeder Warehouse,1302030078,Road,100.00%,100.00%,,,12.0,,,,2025-06-10 09:05:38
2135210087066,2135210087066,SOMN-25/26-01670,Hands On Trades Private Limited (K4 Kolkata),19AADCH7038R1ZU,PIC-ORG-100-GLJ-C24-NEW,Premium Instant coffee 100g- Original( Glass)- 24 boxes,Instant Coffee,Original,Box,09 May 2025 13:15:35,10 May 2025 10:52:18,10 May 2025 20:25:04,20 May 2025 00:00:00,grn_entered,,1,24,24,24,17976.0,0,95384.8,,21011110,TAX-18,24.0,,,,,,,,,,Kolkata K4 - Feeder Warehouse,1302030078,Road,100.00%,100.00%,,,24.0,,,,2025-06-10 09:05:38
2135210087066,2135210087066,SOMN-25/26-01670,Hands On Trades Private Limited (K4 Kolkata),19AADCH7038R1ZU,PIC-HAZ-100-GLJ-C24-NEW,Premium Instant coffee 100g- Hazelnut( Glass)- 24 boxes,Instant Coffee,Hazelnut,Box,09 May 2025 13:15:35,10 May 2025 10:52:18,10 May 2025 20:25:04,20 May 2025 00:00:00,grn_entered,,1,24,24,24,17976.0,0,95384.8,,21011110,TAX-18,24.0,,,,,,,,,,Kolkata K4 - Feeder Warehouse,1302030078,Road,100.00%,100.00%,,,24.0,,,,2025-06-10 09:05:38
2135210087066,2135210087066,SOMN-25/26-01670,Hands On Trades Private Limited (K4 Kolkata),19AADCH7038R1ZU,PIC-FVA-100-GLJ-C24-NEW,Premium Instant coffee 100g- Vanilla( Glass)- 24 boxes,Instant Coffee,Original,Box,09 May 2025 13:15:35,10 May 2025 10:52:18,10 May 2025 20:25:04,20 May 2025 00:00:00,grn_entered,,1,24,24,24,17976.0,0,95384.8,,21011110,TAX-18,24.0,,,,,,,,,,Kolkata K4 - Feeder Warehouse,1302030078,Road,100.00%,100.00%,,,24.0,,,,2025-06-10 09:05:38
2135210087066,2135210087066,SOMN-25/26-01670,Hands On Trades Private Limited (K4 Kolkata),19AADCH7038R1ZU,CCC-SCA-230-CAN-C24,Cold Coffee Can Salted Caramel 230ml Case of 24,RTD Can,Salted Caramel,Can,09 May 2025 13:15:35,10 May 2025 10:52:18,10 May 2025 20:25:04,20 May 2025 00:00:00,grn_entered,,1,24,24,24,3000.0,0,95384.8,,22029930,TAX-12,24.0,,,,,,,,,,Kolkata K4 - Feeder Warehouse,1302030078,Road,100.00%,100.00%,,,24.0,,,,2025-06-10 09:05:38
2135210087066,2135210087066,SOMN-25/26-01670,Hands On Trades Private Limited (K4 Kolkata),19AADCH7038R1ZU,CCC-HAZ-230-CAN-C24,Cold Coffee Can Hazelnut 230ml Case of 24,RTD Can,Hazelnut,Can,09 May 2025 13:15:35,10 May 2025 10:52:18,10 May 2025 20:25:04,20 May 2025 00:00:00,grn_entered,,3,72,72,72,3000.0,0,95384.8,,22029930,TAX-12,24.0,,,0309e694-62a2-407c-883d-6ce7f1bdec1d,10111476.0,18508.0,,,,,Kolkata K4 - Feeder Warehouse,1302030078,Road,100.00%,100.00%,,,72.0,,,,2025-06-10 09:05:38
2135210087066,2135210087066,SOMN-25/26-01670,Hands On Trades Private Limited (K4 Kolkata),19AADCH7038R1ZU,CCC-CLA-230-CAN-C24,Cold Coffee Can Classic 230ml Case of 24,RTD Can,Classic,Can,09 May 2025 13:15:35,10 May 2025 10:52:18,10 May 2025 20:25:04,20 May 2025 00:00:00,grn_entered,,1,24,24,24,3000.0,0,95384.8,,22029930,TAX-12,24.0,,,7194ffe9-025c-4bcc-808f-7aeb18a8bdb3,10111477.0,18507.0,,,,,Kolkata K4 - Feeder Warehouse,1302030078,Road,100.00%,100.00%,,,24.0,,,,2025-06-10 09:05:38
2135210087066,2135210087066,SOMN-25/26-01670,Hands On Trades Private Limited (K4 Kolkata),19AADCH7038R1ZU,PIC-XPR-100-GLJ-C24-NEW,"Xpresso, Strong Blend Instant Coffee 100gm (Glass)-24 Boxes",Instant Coffee,Xpresso,Box,09 May 2025 13:15:35,10 May 2025 10:52:18,10 May 2025 20:25:04,20 May 2025 00:00:00,grn_entered,,1,24,24,24,11976.0,0,95384.8,,21011110,TAX-18,24.0,,,,,,,,,,Kolkata K4 - Feeder Warehouse,1302030078,Road,100.00%,100.00%,,,24.0,,,,2025-06-10 09:05:38
2135210087066,2135210087066,SOMN-25/26-01670,Hands On Trades Private Limited (K4 Kolkata),19AADCH7038R1ZU,PIC-AST-10P-SAC-C76-MRP,New MRP Instant Coffee Assorted Set of 10 Sachets Case of 76,Instant Coffee,Original,Sachet,09 May 2025 13:15:35,10 May 2025 10:52:18,10 May 2025 20:25:04,20 May 2025 00:00:00,grn_entered,,1,76,76,76,10640.0,0,95384.8,,21011110,TAX-18,76.0,,,,,,,,,,Kolkata K4 - Feeder Warehouse,1302030078,Road,100.00%,100.00%,,,76.0,,,,2025-06-10 09:05:38
2135210087066,2135210087066,SOMN-25/26-01670,Hands On Trades Private Limited (K4 Kolkata),19AADCH7038R1ZU,RNG-ORG-250-COR-ONE,Roasted and Ground Coffee Original Coarse Grind 250g,Ground Coffee,Original,Pack,09 May 2025 13:15:35,10 May 2025 10:52:18,10 May 2025 20:25:04,20 May 2025 00:00:00,grn_entered,,12,12,12,12,500.0,0,95384.8,,9019020,TAX-05,1.0,,,,,,,,,,Kolkata K4 - Feeder Warehouse,1302030078,Road,100.00%,100.00%,,,12.0,,,,2025-06-10 09:05:38
2135210087066,2135210087066,SOMN-25/26-01670,Hands On Trades Private Limited (K4 Kolkata),19AADCH7038R1ZU,CCC-FVA-230-CAN-C24,Sleepy Owl Cold Coffee Can - French Vanilla 200+30 ML- Set of 24,RTD Can,French Vanilla,Can,09 May 2025 13:15:35,10 May 2025 10:52:18,10 May 2025 20:25:04,20 May 2025 00:00:00,grn_entered,,1,24,24,24,3000.0,0,95384.8,,22029930,TAX-12,24.0,,,e48d9faf-9e46-4ecf-bebe-69ff8bc668d7,10154091.0,55732.0,,,,,Kolkata K4 - Feeder Warehouse,1302030078,Road,100.00%,100.00%,,,24.0,,,,2025-06-10 09:05:38
2135210087066,2135210087066,SOMN-25/26-01670,Hands On Trades Private Limited (K4 Kolkata),19AADCH7038R1ZU,CCC-BLK-230-CAN-C12,Cold Brew Black Coffee Can 230ml Pack of 12,RTD Can,Original,Can,09 May 2025 13:15:35,10 May 2025 10:52:18,10 May 2025 20:25:04,20 May 2025 00:00:00,grn_entered,,2,24,24,24,2340.0,0,95384.8,,21011200,TAX-18,12.0,,,3BE03667-4756-4A42-8F28-72E781069584,10164918.0,143721.0,,,,,Kolkata K4 - Feeder Warehouse,1302030078,Road,100.00%,100.00%,,,24.0,,,,2025-06-10 09:05:38
2135210087066,2135210087066,SOMN-25/26-01670,Hands On Trades Private Limited (K4 Kolkata),19AADCH7038R1ZU,CCC-VIE-230-CAN-C24,Cold Coffee Can Vietnamese 230ml Case of 24,RTD Can,Vietnamese,Can,09 May 2025 13:15:35,10 May 2025 10:52:18,10 May 2025 20:25:04,20 May 2025 00:00:00,grn_entered,,1,24,24,24,3840.0,0,95384.8,,22029930,TAX-12,24.0,,,14D8149C-0B2F-4605-90F1-2132AF1F0F46,10164921.0,48622.0,,,,,Kolkata K4 - Feeder Warehouse,1302030078,Road,100.00%,100.00%,,,24.0,,,,2025-06-10 09:05:38
2135210087066,2135210087066,SOMN-25/26-01670,Hands On Trades Private Limited (K4 Kolkata),19AADCH7038R1ZU,PIC-DCF-10P-SAC-C68,Instant Coffee Decaf Pack of 10 Sachets Case of 68,Instant Coffee,Decaf,Sachet,09 May 2025 13:15:35,10 May 2025 10:52:18,10 May 2025 20:25:04,20 May 2025 00:00:00,grn_entered,,2,136,136,136,13600.0,0,95384.8,,21011110,TAX-18,68.0,,,,10220576.0,,,,,,Kolkata K4 - Feeder Warehouse,1302030078,Road,100.00%,100.00%,,,134.0,,,,2025-06-10 09:05:38
2273410071556,2273410071556,SOMN-25/26-01629,Hands On Trades Private Limited (M10),27AADCH7038R1ZX,RTD-CLA-200-BTL-C12,Ready to Drink Classic 200ml Pack of 12,RTD Bottles,Classic,Pack,09 May 2025 13:12:21,10 May 2025 11:01:15,10 May 2025 18:49:02,20 May 2025 00:00:00,grn_entered,,5,60,60,60,1800.0,0,91459.2,,22029930,TAX-12,12.0,,,f6c92b29-cc55-4cf5-a8ed-492ab827a7cc,10046276.0,4353.0,,,,,Mumbai M10 - Feeder Warehouse,281244460,Road,100.00%,100.00%,,,56.0,,,,2025-06-10 09:05:38
2273410071556,2273410071556,SOMN-25/26-01629,Hands On Trades Private Limited (M10),27AADCH7038R1ZX,PIC-FVA-100-GLJ-C24-NEW,Premium Instant coffee 100g- Vanilla( Glass)- 24 boxes,Instant Coffee,Original,Box,09 May 2025 13:12:21,10 May 2025 11:01:15,10 May 2025 18:49:02,20 May 2025 00:00:00,grn_entered,,1,24,24,24,17976.0,0,91459.2,,21011110,TAX-18,24.0,,,,,,,,,,Mumbai M10 - Feeder Warehouse,281244460,Road,100.00%,100.00%,,,24.0,,,,2025-06-10 09:05:38
2273410071556,2273410071556,SOMN-25/26-01629,Hands On Trades Private Limited (M10),27AADCH7038R1ZX,CCC-SCA-230-CAN-C24,Cold Coffee Can Salted Caramel 230ml Case of 24,RTD Can,Salted Caramel,Can,09 May 2025 13:12:21,10 May 2025 11:01:15,10 May 2025 18:49:02,20 May 2025 00:00:00,grn_entered,,1,24,24,24,3000.0,0,91459.2,,22029930,TAX-12,24.0,,,,,,,,,,Mumbai M10 - Feeder Warehouse,281244460,Road,100.00%,100.00%,,,24.0,,,,2025-06-10 09:05:38
2273410071556,2273410071556,SOMN-25/26-01629,Hands On Trades Private Limited (M10),27AADCH7038R1ZX,CCC-HAZ-230-CAN-C24,Cold Coffee Can Hazelnut 230ml Case of 24,RTD Can,Hazelnut,Can,09 May 2025 13:12:21,10 May 2025 11:01:15,10 May 2025 18:49:02,20 May 2025 00:00:00,grn_entered,,2,48,48,48,3000.0,0,91459.2,,22029930,TAX-12,24.0,,,0309e694-62a2-407c-883d-6ce7f1bdec1d,10111476.0,18508.0,,,,,Mumbai M10 - Feeder Warehouse,281244460,Road,100.00%,100.00%,,,48.0,,,,2025-06-10 09:05:38
2273410071556,2273410071556,SOMN-25/26-01629,Hands On Trades Private Limited (M10),27AADCH7038R1ZX,CCC-CLA-230-CAN-C24,Cold Coffee Can Classic 230ml Case of 24,RTD Can,Classic,Can,09 May 2025 13:12:21,10 May 2025 11:01:15,10 May 2025 18:49:02,20 May 2025 00:00:00,grn_entered,,2,48,48,48,3000.0,0,91459.2,,22029930,TAX-12,24.0,,,7194ffe9-025c-4bcc-808f-7aeb18a8bdb3,10111477.0,18507.0,,,,,Mumbai M10 - Feeder Warehouse,281244460,Road,100.00%,100.00%,,,48.0,,,,2025-06-10 09:05:38
2273410071556,2273410071556,SOMN-25/26-01629,Hands On Trades Private Limited (M10),27AADCH7038R1ZX,PIC-XPR-100-GLJ-C24-NEW,"Xpresso, Strong Blend Instant Coffee 100gm (Glass)-24 Boxes",Instant Coffee,Xpresso,Box,09 May 2025 13:12:21,10 May 2025 11:01:15,10 May 2025 18:49:02,20 May 2025 00:00:00,grn_entered,,5,120,120,120,11976.0,0,91459.2,,21011110,TAX-18,24.0,,,,,,,,,,Mumbai M10 - Feeder Warehouse,281244460,Road,100.00%,100.00%,,,120.0,,,,2025-06-10 09:05:38
2273410071556,2273410071556,SOMN-25/26-01629,Hands On Trades Private Limited (M10),27AADCH7038R1ZX,CCC-FVA-230-CAN-C24,Sleepy Owl Cold Coffee Can - French Vanilla 200+30 ML- Set of 24,RTD Can,French Vanilla,Can,09 May 2025 13:12:21,10 May 2025 11:01:15,10 May 2025 18:49:02,20 May 2025 00:00:00,grn_entered,,1,24,24,24,3000.0,0,91459.2,,22029930,TAX-12,24.0,,,e48d9faf-9e46-4ecf-bebe-69ff8bc668d7,10154091.0,55732.0,,,,,Mumbai M10 - Feeder Warehouse,281244460,Road,100.00%,100.00%,,,24.0,,,,2025-06-10 09:05:38
2273410071556,2273410071556,SOMN-25/26-01629,Hands On Trades Private Limited (M10),27AADCH7038R1ZX,CCC-BLK-230-CAN-C12,Cold Brew Black Coffee Can 230ml Pack of 12,RTD Can,Original,Can,09 May 2025 13:12:21,10 May 2025 11:01:15,10 May 2025 18:49:02,20 May 2025 00:00:00,grn_entered,,6,72,72,72,2340.0,0,91459.2,,21011200,TAX-18,12.0,,,3BE03667-4756-4A42-8F28-72E781069584,10164918.0,143721.0,,,,,Mumbai M10 - Feeder Warehouse,281244460,Road,100.00%,100.00%,,,72.0,,,,2025-06-10 09:05:38
2273410071556,2273410071556,SOMN-25/26-01629,Hands On Trades Private Limited (M10),27AADCH7038R1ZX,CCC-VIE-230-CAN-C24,Cold Coffee Can Vietnamese 230ml Case of 24,RTD Can,Vietnamese,Can,09 May 2025 13:12:21,10 May 2025 11:01:15,10 May 2025 18:49:02,20 May 2025 00:00:00,grn_entered,,4,96,96,96,3840.0,0,91459.2,,22029930,TAX-12,24.0,,,14D8149C-0B2F-4605-90F1-2132AF1F0F46,10164921.0,48622.0,,,,,Mumbai M10 - Feeder Warehouse,281244460,Road,100.00%,100.00%,,,96.0,,,,2025-06-10 09:05:38
2273410071068,2273410071068,SOMN-25/26-01640,Hands On Trades Private Limited (M10),27AADCH7038R1ZX,RTD-CLA-200-BTL-C12,Ready to Drink Classic 200ml Pack of 12,RTD Bottles,Classic,Pack,08 May 2025 14:11:41,09 May 2025 12:08:10,10 May 2025 18:12:48,21 May 2025 00:00:00,grn_entered,,16,192,192,192,1800.0,0,78197.0,,22029930,TAX-12,12.0,,,f6c92b29-cc55-4cf5-a8ed-492ab827a7cc,10046276.0,4353.0,,,,,Mumbai M10 - Feeder Warehouse,281244902,Road,100.00%,100.00%,,,189.0,,,,2025-06-10 09:05:38
2273410071068,2273410071068,SOMN-25/26-01640,Hands On Trades Private Limited (M10),27AADCH7038R1ZX,RTD-HAZ-200-BTL-C12,Ready to Drink Hazelnut 200ml Pack of 12,RTD Bottles,Hazelnut,Pack,08 May 2025 14:11:41,09 May 2025 12:08:10,10 May 2025 18:12:48,21 May 2025 00:00:00,grn_entered,,1,12,12,12,1800.0,0,78197.0,,22029930,TAX-12,12.0,,,,10099863.0,6427.0,,,,,Mumbai M10 - Feeder Warehouse,281244902,Road,100.00%,100.00%,,,12.0,,,,2025-06-10 09:05:38
2273410071068,2273410071068,SOMN-25/26-01640,Hands On Trades Private Limited (M10),27AADCH7038R1ZX,CCC-SCA-230-CAN-C24,Cold Coffee Can Salted Caramel 230ml Case of 24,RTD Can,Salted Caramel,Can,08 May 2025 14:11:41,09 May 2025 12:08:10,10 May 2025 18:12:48,21 May 2025 00:00:00,grn_entered,,1,24,24,24,3000.0,0,78197.0,,22029930,TAX-12,24.0,,,,,,,,,,Mumbai M10 - Feeder Warehouse,281244902,Road,100.00%,100.00%,,,24.0,,,,2025-06-10 09:05:38
2273410071068,2273410071068,SOMN-25/26-01640,Hands On Trades Private Limited (M10),27AADCH7038R1ZX,CCC-HAZ-230-CAN-C24,Cold Coffee Can Hazelnut 230ml Case of 24,RTD Can,Hazelnut,Can,08 May 2025 14:11:41,09 May 2025 12:08:10,10 May 2025 18:12:48,21 May 2025 00:00:00,grn_entered,,1,24,24,24,3000.0,0,78197.0,,22029930,TAX-12,24.0,,,0309e694-62a2-407c-883d-6ce7f1bdec1d,10111476.0,18508.0,,,,,Mumbai M10 - Feeder Warehouse,281244902,Road,100.00%,100.00%,,,24.0,,,,2025-06-10 09:05:38
2273410071068,2273410071068,SOMN-25/26-01640,Hands On Trades Private Limited (M10),27AADCH7038R1ZX,PIC-AST-10P-SAC-C76-MRP,New MRP Instant Coffee Assorted Set of 10 Sachets Case of 76,Instant Coffee,Original,Sachet,08 May 2025 14:11:41,09 May 2025 12:08:10,10 May 2025 18:12:48,21 May 2025 00:00:00,grn_entered,,1,76,76,76,10640.0,0,78197.0,,21011110,TAX-18,76.0,,,,,,,,,,Mumbai M10 - Feeder Warehouse,281244902,Road,100.00%,100.00%,,,76.0,,,,2025-06-10 09:05:38
2273410071068,2273410071068,SOMN-25/26-01640,Hands On Trades Private Limited (M10),27AADCH7038R1ZX,CCC-FVA-230-CAN-C24,Sleepy Owl Cold Coffee Can - French Vanilla 200+30 ML- Set of 24,RTD Can,French Vanilla,Can,08 May 2025 14:11:41,09 May 2025 12:08:10,10 May 2025 18:12:48,21 May 2025 00:00:00,grn_entered,,1,24,24,24,3000.0,0,78197.0,,22029930,TAX-12,24.0,,,e48d9faf-9e46-4ecf-bebe-69ff8bc668d7,10154091.0,55732.0,,,,,Mumbai M10 - Feeder Warehouse,281244902,Road,100.00%,100.00%,,,24.0,,,,2025-06-10 09:05:38
2273410071068,2273410071068,SOMN-25/26-01640,Hands On Trades Private Limited (M10),27AADCH7038R1ZX,CCC-BLK-230-CAN-C12,Cold Brew Black Coffee Can 230ml Pack of 12,RTD Can,Original,Can,08 May 2025 14:11:41,09 May 2025 12:08:10,10 May 2025 18:12:48,21 May 2025 00:00:00,grn_entered,,18,216,216,216,2340.0,0,78197.0,,21011200,TAX-18,12.0,,,3BE03667-4756-4A42-8F28-72E781069584,10164918.0,143721.0,,,,,Mumbai M10 - Feeder Warehouse,281244902,Road,100.00%,100.00%,,,216.0,,,,2025-06-10 09:05:38
2273410071068,2273410071068,SOMN-25/26-01640,Hands On Trades Private Limited (M10),27AADCH7038R1ZX,PMC-AST-03P-SAC-C45,Premix Coffee Assorted Box of 3 Sachets Case of 45	,Premix,Original,Sachet,08 May 2025 14:11:41,09 May 2025 12:08:10,10 May 2025 18:12:48,21 May 2025 00:00:00,grn_entered,,1,45,45,45,6750.0,0,78197.0,,21011120,TAX-18,45.0,,,89A6BC2B-943F-4783-8C16-908B4C705F91,10185215.0,423988.0,,,,,Mumbai M10 - Feeder Warehouse,281244902,Road,100.00%,100.00%,,,45.0,,,,2025-06-10 09:05:38
2273410071068,2273410071068,SOMN-25/26-01640,Hands On Trades Private Limited (M10),27AADCH7038R1ZX,CCC-BEL-230-CAN-C24,Cold Coffee Can Belgian Mocha 230ml Case of 24,RTD Can,Belgian Mocha,Can,08 May 2025 14:11:41,09 May 2025 12:08:10,10 May 2025 18:12:48,21 May 2025 00:00:00,grn_entered,,6,144,144,144,3000.0,0,78197.0,,22029930,TAX-12,24.0,,,060329D0-9AED-4BBC-8B0B-CE4129BCFE8D,10218488.0,948286.0,,,,,Mumbai M10 - Feeder Warehouse,281244902,Road,100.00%,100.00%,,,144.0,,,,2025-06-10 09:05:38
2896110017068,2896110017068,SOMN-25/26-01630,HANDS ON TRADES PRIVATE LIMITED ( Ranchi R1),20AADCH7038R1ZB,RTD-CLA-200-BTL-C12,Ready to Drink Classic 200ml Pack of 12,RTD Bottles,Classic,Pack,09 May 2025 13:24:03,10 May 2025 10:59:52,10 May 2025 20:54:06,21 May 2025 00:00:00,grn_entered,,1,12,12,12,1800.0,0,23139.2,,22029930,TAX-12,12.0,,,f6c92b29-cc55-4cf5-a8ed-492ab827a7cc,10046276.0,4353.0,,,,,Ranchi R1 - Feeder Warehouse,1302030085,,100.00%,100.00%,,,11.0,,,,2025-06-10 09:05:38
2896110017068,2896110017068,SOMN-25/26-01630,HANDS ON TRADES PRIVATE LIMITED ( Ranchi R1),20AADCH7038R1ZB,CCC-SCA-230-CAN-C24,Cold Coffee Can Salted Caramel 230ml Case of 24,RTD Can,Salted Caramel,Can,09 May 2025 13:24:03,10 May 2025 10:59:52,10 May 2025 20:54:06,21 May 2025 00:00:00,grn_entered,,1,24,24,24,3000.0,0,23139.2,,22029930,TAX-12,24.0,,,,,,,,,,Ranchi R1 - Feeder Warehouse,1302030085,,100.00%,100.00%,,,24.0,,,,2025-06-10 09:05:38
2896110017068,2896110017068,SOMN-25/26-01630,HANDS ON TRADES PRIVATE LIMITED ( Ranchi R1),20AADCH7038R1ZB,PIC-XPR-100-GLJ-C24-NEW,"Xpresso, Strong Blend Instant Coffee 100gm (Glass)-24 Boxes",Instant Coffee,Xpresso,Box,09 May 2025 13:24:03,10 May 2025 10:59:52,10 May 2025 20:54:06,21 May 2025 00:00:00,grn_entered,,1,24,24,24,11976.0,0,23139.2,,21011110,TAX-18,24.0,,,,,,,,,,Ranchi R1 - Feeder Warehouse,1302030085,,100.00%,100.00%,,,24.0,,,,2025-06-10 09:05:38
2896110017068,2896110017068,SOMN-25/26-01630,HANDS ON TRADES PRIVATE LIMITED ( Ranchi R1),20AADCH7038R1ZB,PIC-AST-10P-SAC-C76-MRP,New MRP Instant Coffee Assorted Set of 10 Sachets Case of 76,Instant Coffee,Original,Sachet,09 May 2025 13:24:03,10 May 2025 10:59:52,10 May 2025 20:54:06,21 May 2025 00:00:00,grn_entered,,1,76,76,76,10640.0,0,23139.2,,21011110,TAX-18,76.0,,,,,,,,,,Ranchi R1 - Feeder Warehouse,1302030085,,100.00%,100.00%,,,76.0,,,,2025-06-10 09:05:38
2896110017068,2896110017068,SOMN-25/26-01630,HANDS ON TRADES PRIVATE LIMITED ( Ranchi R1),20AADCH7038R1ZB,CCC-FVA-230-CAN-C24,Sleepy Owl Cold Coffee Can - French Vanilla 200+30 ML- Set of 24,RTD Can,French Vanilla,Can,09 May 2025 13:24:03,10 May 2025 10:59:52,10 May 2025 20:54:06,21 May 2025 00:00:00,grn_entered,,1,24,24,24,3000.0,0,23139.2,,22029930,TAX-12,24.0,,,e48d9faf-9e46-4ecf-bebe-69ff8bc668d7,10154091.0,55732.0,,,,,Ranchi R1 - Feeder Warehouse,1302030085,,100.00%,100.00%,,,24.0,,,,2025-06-10 09:05:38
2896110017068,2896110017068,SOMN-25/26-01630,HANDS ON TRADES PRIVATE LIMITED ( Ranchi R1),20AADCH7038R1ZB,CCC-VIE-230-CAN-C24,Cold Coffee Can Vietnamese 230ml Case of 24,RTD Can,Vietnamese,Can,09 May 2025 13:24:03,10 May 2025 10:59:52,10 May 2025 20:54:06,21 May 2025 00:00:00,grn_entered,,1,24,24,24,3840.0,0,23139.2,,22029930,TAX-12,24.0,,,14D8149C-0B2F-4605-90F1-2132AF1F0F46,10164921.0,48622.0,,,,,Ranchi R1 - Feeder Warehouse,1302030085,,100.00%,100.00%,,,24.0,,,,2025-06-10 09:05:38
2873010014160,2873010014160,SOMN-25/26-01716,HANDS ON TRADES PRIVATE LIMITED ( HOT Surat S1 - Feeder),24AADCH7038R1Z3,RTD-HAZ-200-BTL-C12,Ready to Drink Hazelnut 200ml Pack of 12,RTD Bottles,Hazelnut,Pack,12 May 2025 13:30:55,13 May 2025 11:12:56,13 May 2025 21:23:51,21 May 2025 00:00:00,grn_entered,,4,48,48,48,1800.0,0,21504.0,,22029930,TAX-12,12.0,,,,10099863.0,6427.0,,,,,Surat S1 - Feeder Warehouse,H90304171489008,,100.00%,100.00%,,,48.0,,,,2025-06-10 09:05:38
2873010014160,2873010014160,SOMN-25/26-01716,HANDS ON TRADES PRIVATE LIMITED ( HOT Surat S1 - Feeder),24AADCH7038R1Z3,CCC-SCA-230-CAN-C24,Cold Coffee Can Salted Caramel 230ml Case of 24,RTD Can,Salted Caramel,Can,12 May 2025 13:30:55,13 May 2025 11:12:56,13 May 2025 21:23:51,21 May 2025 00:00:00,grn_entered,,2,48,48,48,3000.0,0,21504.0,,22029930,TAX-12,24.0,,,,,,,,,,Surat S1 - Feeder Warehouse,H90304171489008,,100.00%,100.00%,,,48.0,,,,2025-06-10 09:05:38
2873010014160,2873010014160,SOMN-25/26-01716,HANDS ON TRADES PRIVATE LIMITED ( HOT Surat S1 - Feeder),24AADCH7038R1Z3,CCC-HAZ-230-CAN-C24,Cold Coffee Can Hazelnut 230ml Case of 24,RTD Can,Hazelnut,Can,12 May 2025 13:30:55,13 May 2025 11:12:56,13 May 2025 21:23:51,21 May 2025 00:00:00,grn_entered,,2,48,48,48,3000.0,0,21504.0,,22029930,TAX-12,24.0,,,0309e694-62a2-407c-883d-6ce7f1bdec1d,10111476.0,18508.0,,,,,Surat S1 - Feeder Warehouse,H90304171489008,,100.00%,100.00%,,,24.0,,,,2025-06-10 09:05:38
2873010014160,2873010014160,SOMN-25/26-01716,HANDS ON TRADES PRIVATE LIMITED ( HOT Surat S1 - Feeder),24AADCH7038R1Z3,CCC-FVA-230-CAN-C24,Sleepy Owl Cold Coffee Can - French Vanilla 200+30 ML- Set of 24,RTD Can,French Vanilla,Can,12 May 2025 13:30:55,13 May 2025 11:12:56,13 May 2025 21:23:51,21 May 2025 00:00:00,grn_entered,,1,24,24,24,3000.0,0,21504.0,,22029930,TAX-12,24.0,,,e48d9faf-9e46-4ecf-bebe-69ff8bc668d7,10154091.0,55732.0,,,,,Surat S1 - Feeder Warehouse,H90304171489008,,100.00%,100.00%,,,24.0,,,,2025-06-10 09:05:38
2873010014160,2873010014160,SOMN-25/26-01716,HANDS ON TRADES PRIVATE LIMITED ( HOT Surat S1 - Feeder),24AADCH7038R1Z3,CCC-VIE-230-CAN-C24,Cold Coffee Can Vietnamese 230ml Case of 24,RTD Can,Vietnamese,Can,12 May 2025 13:30:55,13 May 2025 11:12:56,13 May 2025 21:23:51,21 May 2025 00:00:00,grn_entered,,3,72,72,72,3840.0,0,21504.0,,22029930,TAX-12,24.0,,,14D8149C-0B2F-4605-90F1-2132AF1F0F46,10164921.0,48622.0,,,,,Surat S1 - Feeder Warehouse,H90304171489008,,100.00%,100.00%,,,72.0,,,,2025-06-10 09:05:38
8524110006001,8524110006001,SOMN-25/26-01719,Hands on trades Private Limited ( Chennai C-5 ),33AADCH7038R1Z4,RTD-CLA-200-BTL-C12,Ready to Drink Classic 200ml Pack of 12,RTD Bottles,Classic,Pack,12 May 2025 12:55:56,13 May 2025 11:07:00,13 May 2025 21:22:55,21 May 2025 00:00:00,grn_entered,,1,12,12,12,1800.0,0,26611.2,,22029930,TAX-12,12.0,,,f6c92b29-cc55-4cf5-a8ed-492ab827a7cc,10046276.0,4353.0,,,,,Chennai C5 - Feeder Warehouse,H90304171488002,,100.00%,100.00%,,,12.0,,,,2025-06-10 09:05:38
