unified_id,order_id,sku_code,product_name,customer_name,order_status,order_type,po_date,delivery_date,taxable_value,order_qty_units,fulfilled_qty_units,shortage_qty,fulfillment_percentage,inventory_age_days,demand_velocity,is_overstocked,is_understocked,is_stockout,priority_score
1112ab69,FBA15KD7M6K8,MER-MUG-ENM-BNG-C02,Merchnadise 2 Enamel Mugs - Classic Blue & Forest Green,Sleepy Owl Coffee Private Limited (WB),in_transit,FBA,,,79968.0,12,12,0,100.0,0.0,1296.0,0,0,0,1.54
099a7f03,FBA15KD7M6K8,MER-FRP-REG-WHT-ONE,Merchandise French Press White Regular,Sleepy Owl Coffee Private Limited (WB),in_transit,FBA,,,79968.0,14,14,0,100.0,0.0,155.22388059701493,0,0,0,1.52
f43deb0b,FBA15KD7M6K8,RNG-HAZ-250-MED-ONE,Roasted and Ground Coffee Hazelnut Medium Grind 250g,Sleepy Owl Coffee Private Limited (WB),in_transit,FBA,,,79968.0,30,30,0,100.0,0.0,480.0,0,0,0,1.52
f1658b0b,FBA15KD7M6K8,RNG-HAZ-250-COR-ONE,Roasted and Ground Coffee Hazelnut Coarse Grind 250g,Sleepy Owl Coffee Private Limited (WB),in_transit,FBA,,,79968.0,30,30,0,100.0,0.0,90.625,0,0,0,1.52
f1a6a5d8,FBA15KD7M6K8,RNG-ORG-250-WHL-ONE,Roasted and Ground Coffee Original Whole Beans 250g,Sleepy Owl Coffee Private Limited (WB),in_transit,FBA,,,79968.0,30,30,0,100.0,0.0,1117.090909090909,0,0,0,1.54
5e01b407,23081752,RTD-HAZ-200-BTL-C12,Ready to Drink Hazelnut 200ml Pack of 12,Sleepy Owl Coffee Private Limited (Delhi-Lajpat Nagar),grn_entered,Q-Commerce,12 May 2025 00:00:00,28 May 2025 00:00:00,87014.88,60,60,0,100.0,29.0,144139.86716289722,0,0,0,4.3
17de29ee,23081752,CCC-CLA-230-CAN-C24,Cold Coffee Can Classic 230ml Case of 24,Sleepy Owl Coffee Private Limited (Delhi-Lajpat Nagar),grn_entered,Q-Commerce,12 May 2025 00:00:00,28 May 2025 00:00:00,87014.88,192,192,0,100.0,29.0,901048.9493061455,0,0,0,18.24
c50da8a9,23081752,CCC-HAZ-230-CAN-C24,Cold Coffee Can Hazelnut 230ml Case of 24,Sleepy Owl Coffee Private Limited (Delhi-Lajpat Nagar),grn_entered,Q-Commerce,12 May 2025 00:00:00,28 May 2025 00:00:00,87014.88,24,24,0,100.0,29.0,2172187.0469359118,0,0,0,41.65
bb07ac1a,23081752,CCC-SCA-230-CAN-C24,Cold Coffee Can Salted Caramel 230ml Case of 24,Sleepy Owl Coffee Private Limited (Delhi-Lajpat Nagar),grn_entered,Q-Commerce,12 May 2025 00:00:00,28 May 2025 00:00:00,87014.88,192,192,0,100.0,29.0,635989.7448706512,0,0,0,13.36
77a27f81,23081752,CBB-AST-05P-BAG-C10,Cold Brew Bags Assorted Set of 5 Bag Case of 10,Sleepy Owl Coffee Private Limited (Delhi-Lajpat Nagar),grn_entered,Q-Commerce,12 May 2025 00:00:00,28 May 2025 00:00:00,87014.88,2,2,0,100.0,29.0,252.89473684210523,0,0,0,1.65
3492ba58,23081752,PIC-HAZ-100-GLJ-C24-NEW,Premium Instant coffee 100g- Hazelnut( Glass)- 24 boxes,Sleepy Owl Coffee Private Limited (Delhi-Lajpat Nagar),grn_entered,Q-Commerce,12 May 2025 00:00:00,28 May 2025 00:00:00,87014.88,96,96,0,100.0,29.0,47986.0199456029,0,0,0,2.53
055aa7b9,23081752,PIC-FVA-100-GLJ-C24-NEW,Premium Instant coffee 100g- Vanilla( Glass)- 24 boxes,Sleepy Owl Coffee Private Limited (Delhi-Lajpat Nagar),grn_entered,Q-Commerce,12 May 2025 00:00:00,28 May 2025 00:00:00,87014.88,120,120,0,100.0,29.0,45835.4981729598,0,0,0,2.49
659682aa,23081752,HBB-AST-10P-BAG-C20,Hot Brew Bags Assorted Set of 10 Bags Case of 20,Sleepy Owl Coffee Private Limited (Delhi-Lajpat Nagar),grn_entered,Q-Commerce,12 May 2025 00:00:00,28 May 2025 00:00:00,87014.88,20,20,0,100.0,29.0,6251.419196062347,0,0,0,1.76
0102666e,23081752,PIC-FKP-100-GLJ-C24-NEW,Premium Instant Coffee 100gm-Filter kaapi (Glass) -24 Boxes,Sleepy Owl Coffee Private Limited (Delhi-Lajpat Nagar),grn_entered,Q-Commerce,12 May 2025 00:00:00,28 May 2025 00:00:00,87014.88,24,0,24,0.0,29.0,3864.9081081081085,0,0,1,11.78
ac1a7d5a,FBA15KD7BJQ2,MER-MUG-GRD-REG-ONE,Ground Coffee Mug,Sleepy Owl Coffee Private Limited PNQ3,deleted,FBA,,,,70,0,70,,0.0,25192.48979591837,0,0,1,
4e1142ea,FBA15KD7BJQ2,PMC-CAP-05P-SAC-ONE,Premix Coffee Cappuccino Box of 5 Sachets,Sleepy Owl Coffee Private Limited PNQ3,deleted,FBA,,,,60,0,60,,0.0,9895.758620689654,0,0,1,
97b61b1b,FBA15KD7BJQ2,MER-FTR-REG-BLK-ONE,Merchandise Frother Black Regular,Sleepy Owl Coffee Private Limited PNQ3,deleted,FBA,,,,63,0,63,,0.0,5089.642105263158,0,0,1,
0c81fb4b,FBA15KD7BJQ2,MER-FTR-REG-WHT-ONE,Merchandise Frother White Regular,Sleepy Owl Coffee Private Limited PNQ3,deleted,FBA,,,,42,0,42,,0.0,8608.0,0,0,1,
cfcf928c,FBA15KD7BJQ2,PMC-HAZ-05P-SAC-ONE,Premix Coffee Hazelnut Box of 5 Sachets,Sleepy Owl Coffee Private Limited PNQ3,deleted,FBA,,,,30,0,30,,0.0,4508.333333333333,0,0,1,
464b6104,FBA15KD7BJQ2,PIC-AST-96P-SAC-ONE,Instant Coffee Assorted Pack of 96 Sachets,Sleepy Owl Coffee Private Limited PNQ3,deleted,FBA,,,,72,0,72,,0.0,5208.333333333333,0,0,1,
cf7e28fb,FBA15KD7BJQ2,PMC-FVA-05P-SAC-ONE,Premix Coffee French Vanilla Box of 5 Sachets,Sleepy Owl Coffee Private Limited PNQ3,deleted,FBA,,,,60,0,60,,0.0,5008.333333333333,0,0,1,
de60a47c,FBA15KD7BJQ2,RNG-AST-SAM-COR-ONE,Roasted and Ground Coffee Sampler Pack Coarse Grind,Sleepy Owl Coffee Private Limited PNQ3,deleted,FBA,,,,30,0,30,,0.0,2700.0,0,0,1,
3b2ba4b6,FBA15KD7BJQ2,RNG-AST-SAM-FIN-ONE,Roasted and Ground Coffee Sampler Pack Fine Grind,Sleepy Owl Coffee Private Limited PNQ3,deleted,FBA,,,,30,0,30,,0.0,3380.0,0,0,1,
33fa0424,FBA15KD7BJQ2,CMB-FRT-V09,Sleepy Owl Premium Latte Kit | Black Frother + Po10 Coffee Sachets,Sleepy Owl Coffee Private Limited PNQ3,deleted,FBA,,,,24,0,24,,0.0,1344.0,0,0,1,
3b24c5bd,FBA15KD7BJQ2,PMC-AST-03P-SAC-P02,Premix Coffee Assorted Box of 3 Sachets Case of 2,Sleepy Owl Coffee Private Limited PNQ3,deleted,FBA,,,,60,0,60,,0.0,6000.0,0,0,1,
b85f285d,FBA15KD7BJQ2,MER-FRP-REG-BLK-ONE,Merchandise French Press Black Regular,Sleepy Owl Coffee Private Limited PNQ3,deleted,FBA,,,,14,0,14,,0.0,824.0,0,0,1,
a43c6404,FBA15KD7BJQ2,MER-FRP-REG-WHT-ONE,Merchandise French Press White Regular,Sleepy Owl Coffee Private Limited PNQ3,deleted,FBA,,,,14,0,14,,0.0,155.22388059701493,0,0,1,
7a770ccf,3224310013565,RTD-HAZ-200-BTL-C12,Ready to Drink Hazelnut 200ml Pack of 12,Hands On Trades Private Limited ( VNS),cancelled,Blinkit,26 May 2025 13:18:10,,48367.2,48,48,0,100.0,14.0,144139.86716289722,0,0,0,3.57
8abc60c7,3224310013565,PIC-ORG-100-GLJ-C24,Instant Coffee Original 100g Glass Jar Case of 24,Hands On Trades Private Limited ( VNS),cancelled,Blinkit,26 May 2025 13:18:10,,48367.2,24,24,0,100.0,14.0,43719.077647058824,0,0,0,1.72
c1d830a6,3224310013565,PIC-AST-10P-SAC-C76-MRP,New MRP Instant Coffee Assorted Set of 10 Sachets Case of 76,Hands On Trades Private Limited ( VNS),cancelled,Blinkit,26 May 2025 13:18:10,,48367.2,228,228,0,100.0,14.0,354587.67041654,0,0,0,7.45
acfe3a27,3224310013565,CCC-BEL-230-CAN-C24,Cold Coffee Can Belgian Mocha 230ml Case of 24,Hands On Trades Private Limited ( VNS),cancelled,Blinkit,26 May 2025 13:18:10,,48367.2,120,120,0,100.0,14.0,574401.6626878248,0,0,0,11.49
9f90d1b0,3224310013565,PIC-DCF-10P-SAC-C68,Instant Coffee Decaf Pack of 10 Sachets Case of 68,Hands On Trades Private Limited ( VNS),cancelled,Blinkit,26 May 2025 13:18:10,,48367.2,68,0,68,0.0,14.0,27687.506508206003,0,0,1,11.6
7172ae70,23550141,HBB-AST-10P-BAG-C20,Hot Brew Bags Assorted Set of 10 Bags Case of 20,Sleepy Owl Coffee Private Limited (Delhi-Lajpat Nagar),open,Q-Commerce,26 May 2025 00:00:00,,,40,0,40,,15.0,6251.419196062347,0,0,1,
8b3a06cc,23550141,HBB-ORG-10P-BAG-C20,Hot Brew Bags Original Set of 10 Bags Case of 20,Sleepy Owl Coffee Private Limited (Delhi-Lajpat Nagar),open,Q-Commerce,26 May 2025 00:00:00,,,20,0,20,,15.0,7703.4092980856885,0,0,1,
9a7bb29a,23499764,PIC-XPR-100-GLJ-C24,Instant Coffee Xpresso 100g Glass Jar Case of 24,Sleepy Owl Coffee Private Limited (Delhi-Lajpat Nagar),in_transit,Q-Commerce,24 May 2025 00:00:00,,18140.4,120,120,0,100.0,17.0,68670.73978652926,0,0,0,1.61
5c46af7c,FBHWN06300152,PMC-AST-03P-SAC-C45,Premix Coffee Assorted Box of 3 Sachets Case of 45	,Flipkart India Private Limited ( Bangalore),in_transit,Q-Commerce,24 May 2025 00:00:00,,4860.0,45,45,0,100.0,17.0,90102.88185948969,0,0,0,1.75
3591e472,23499765,PIC-XPR-100-GLJ-C24,Instant Coffee Xpresso 100g Glass Jar Case of 24,Sleepy Owl Coffee Private Limited (Delhi-Lajpat Nagar),in_transit,Q-Commerce,24 May 2025 00:00:00,,10543.16,48,48,0,100.0,17.0,68670.73978652926,0,0,0,1.46
fca6d58f,23499765,PIC-FKP-100-GLJ-C24,Instant Coffee Filter Kaapi 100g Glass Jar Case of 24,Sleepy Owl Coffee Private Limited (Delhi-Lajpat Nagar),in_transit,Q-Commerce,24 May 2025 00:00:00,,10543.16,24,24,0,100.0,17.0,13166.6985645933,0,0,0,0.44
15bc6556,FUSWN06300149,PMC-AST-03P-SAC-C45,Premix Coffee Assorted Box of 3 Sachets Case of 45	,Flipkart India Private Limited ( Uluberia),in_transit,Q-Commerce,24 May 2025 00:00:00,,4860.0,45,45,0,100.0,17.0,90102.88185948969,0,0,0,1.75
f96c3983,JCNPO141689,CCC-BLK-230-CAN-C12,Cold Brew Black Coffee Can 230ml Pack of 12,Scootsy Logistics Private Limited (Chennai),in_transit,Swiggy,27 May 2025 00:30:00,,26959.5,24,24,0,100.0,14.0,179415.7335707925,0,0,0,3.81
05c8b7cd,JCNPO141689,CCC-HAZ-230-CAN-C24,Cold Coffee Can Hazelnut 230ml Case of 24,Scootsy Logistics Private Limited (Chennai),in_transit,Swiggy,27 May 2025 00:30:00,,26959.5,48,48,0,100.0,14.0,2172187.0469359118,0,0,0,40.51
a867ec37,JCNPO141689,CCC-SCA-230-CAN-C24,Cold Coffee Can Salted Caramel 230ml Case of 24,Scootsy Logistics Private Limited (Chennai),in_transit,Swiggy,27 May 2025 00:30:00,,26959.5,48,48,0,100.0,14.0,635989.7448706512,0,0,0,12.22
5ea0748e,JCNPO141689,PIC-ORG-30P-SAC-C20-MRP,New MRP Instant Coffee Original Pack of 30 Sachets Case of 20,Scootsy Logistics Private Limited (Chennai),in_transit,Swiggy,27 May 2025 00:30:00,,26959.5,20,20,0,100.0,14.0,1780.0966183574878,0,0,0,0.54
d49f8f02,JCNPO141689,RTD-CLA-200-BTL-C12,Ready to Drink Classic 200ml Pack of 12,Scootsy Logistics Private Limited (Chennai),in_transit,Swiggy,27 May 2025 00:30:00,,26959.5,12,12,0,100.0,14.0,214930.7987724682,0,0,0,4.47
11a74800,JCNPO141689,CCC-VIE-230-CAN-C24,Cold Coffee Can Vietnamese 230ml Case of 24,Scootsy Logistics Private Limited (Chennai),in_transit,Swiggy,27 May 2025 00:30:00,,26959.5,24,24,0,100.0,14.0,475307.11825487943,0,0,0,9.26
4605a507,JCNPO141689,RTD-HAZ-200-BTL-C12,Ready to Drink Hazelnut 200ml Pack of 12,Scootsy Logistics Private Limited (Chennai),in_transit,Swiggy,27 May 2025 00:30:00,,26959.5,12,12,0,100.0,14.0,144139.86716289722,0,0,0,3.16
49546de3,JCNPO141689,PIC-XPR-25P-SAC-C20,Instant Coffee Xpresso Pack of 25 Sachets Case of 20,Scootsy Logistics Private Limited (Chennai),in_transit,Swiggy,27 May 2025 00:30:00,,26959.5,20,20,0,100.0,14.0,34521.67441860465,0,0,0,1.15
6c69faaf,JCNPO141689,CCC-BEL-230-CAN-C24,Cold Coffee Can Belgian Mocha 230ml Case of 24,Scootsy Logistics Private Limited (Chennai),in_transit,Swiggy,27 May 2025 00:30:00,,26959.5,24,24,0,100.0,14.0,574401.6626878248,0,0,0,11.09
c226aace,P.S Associates-168p(-01897),CCC-BEL-230-CAN-C24,Cold Coffee Can Belgian Mocha 230ml Case of 24,P.S ASSOCIATES,in_transit,General-Trade,22 May 2025 00:00:00,,15272.67,168,168,0,100.0,19.0,574401.6626878248,0,0,0,10.87
e1d546d3,4100003627_01st Jun 25-GOX,HBB-ORG-ONE-BAG-300-AKA,Hot Brew Bag Original Bag Case of 300 Akasa Air,SNV Aviation Private Limited (Goa),in_transit,Institutional,26 May 2025 00:00:00,,12600.0,600,600,0,100.0,15.0,112.5,0,0,0,0.24
d93d534e,CPDPO137606,CCC-BLK-230-CAN-C12,Cold Brew Black Coffee Can 230ml Pack of 12,Scootsy Logistics Private Ltd (Pune),in_transit,Swiggy,27 May 2025 01:25:00,,87670.4,24,24,0,100.0,14.0,179415.7335707925,0,0,0,4.96
82dd4a58,CPDPO137606,PIC-ORG-100-GLJ-C24,Instant Coffee Original 100g Glass Jar Case of 24,Scootsy Logistics Private Ltd (Pune),in_transit,Swiggy,27 May 2025 01:25:00,,87670.4,24,24,0,100.0,14.0,43719.077647058824,0,0,0,2.47
6fe26110,CPDPO137606,PIC-FVA-100-GLJ-C24,Instant Coffee French Vanilla 100g Glass Jar Case of 24,Scootsy Logistics Private Ltd (Pune),in_transit,Swiggy,27 May 2025 01:25:00,,87670.4,24,24,0,100.0,14.0,58490.43287671232,0,0,0,2.74
df72378e,CPDPO137606,CCC-CLA-230-CAN-C24,Cold Coffee Can Classic 230ml Case of 24,Scootsy Logistics Private Ltd (Pune),in_transit,Swiggy,27 May 2025 01:25:00,,87670.4,96,96,0,100.0,14.0,901048.9493061455,0,0,0,18.25
76b4fee6,CPDPO137606,CCC-HAZ-230-CAN-C24,Cold Coffee Can Hazelnut 230ml Case of 24,Scootsy Logistics Private Ltd (Pune),in_transit,Swiggy,27 May 2025 01:25:00,,87670.4,72,72,0,100.0,14.0,2172187.0469359118,0,0,0,41.66
941aaaa4,CPDPO137606,CCC-SCA-230-CAN-C24,Cold Coffee Can Salted Caramel 230ml Case of 24,Scootsy Logistics Private Ltd (Pune),in_transit,Swiggy,27 May 2025 01:25:00,,87670.4,48,48,0,100.0,14.0,635989.7448706512,0,0,0,13.37
92f3d456,CPDPO137606,PIC-ORG-30P-SAC-C20-MRP,New MRP Instant Coffee Original Pack of 30 Sachets Case of 20,Scootsy Logistics Private Ltd (Pune),in_transit,Swiggy,27 May 2025 01:25:00,,87670.4,20,20,0,100.0,14.0,1780.0966183574878,0,0,0,1.69
c7796cd0,CPDPO137606,RTD-CLA-200-BTL-C12,Ready to Drink Classic 200ml Pack of 12,Scootsy Logistics Private Ltd (Pune),in_transit,Swiggy,27 May 2025 01:25:00,,87670.4,12,12,0,100.0,14.0,214930.7987724682,0,0,0,5.62
7967999d,CPDPO137606,CCC-FVA-230-CAN-C24,Sleepy Owl Cold Coffee Can - French Vanilla 200+30 ML- Set of 24,Scootsy Logistics Private Ltd (Pune),in_transit,Swiggy,27 May 2025 01:25:00,,87670.4,144,144,0,100.0,14.0,1067998.3298523587,0,0,0,21.33
0beb4105,CPDPO137606,RTD-HAZ-200-BTL-C12,Ready to Drink Hazelnut 200ml Pack of 12,Scootsy Logistics Private Ltd (Pune),in_transit,Swiggy,27 May 2025 01:25:00,,87670.4,84,84,0,100.0,14.0,144139.86716289722,0,0,0,4.32
9584b02f,CPDPO137606,PIC-FKP-100-GLJ-C24,Instant Coffee Filter Kaapi 100g Glass Jar Case of 24,Scootsy Logistics Private Ltd (Pune),in_transit,Swiggy,27 May 2025 01:25:00,,87670.4,48,48,0,100.0,14.0,13166.6985645933,0,0,0,1.9
24608557,CPDPO137606,CCC-BEL-230-CAN-C24,Cold Coffee Can Belgian Mocha 230ml Case of 24,Scootsy Logistics Private Ltd (Pune),in_transit,Swiggy,27 May 2025 01:25:00,,87670.4,24,24,0,100.0,14.0,574401.6626878248,0,0,0,12.24
c34aaa1a,FBHWN06285919,PIC-ORG-30P-SAC-C20-MRP,New MRP Instant Coffee Original Pack of 30 Sachets Case of 20,Flipkart India Private Limited ( Bangalore),in_transit,Q-Commerce,21 May 2025 00:00:00,,12960.0,40,40,0,100.0,20.0,1780.0966183574878,0,0,0,0.28
37a58cbb,22614637,RTD-HAZ-200-BTL-C12,Ready to Drink Hazelnut 200ml Pack of 12,Sleepy Owl Coffee Private Limited (Delhi-Lajpat Nagar),grn_entered,Q-Commerce,05 May 2025 00:00:00,16 May 2025 00:00:00,101394.24,48,48,0,100.0,36.0,144139.86716289722,1,0,0,4.58
e39d55c0,22614637,CCC-CLA-230-CAN-C24,Cold Coffee Can Classic 230ml Case of 24,Sleepy Owl Coffee Private Limited (Delhi-Lajpat Nagar),grn_entered,Q-Commerce,05 May 2025 00:00:00,16 May 2025 00:00:00,101394.24,48,48,0,100.0,36.0,901048.9493061455,0,0,0,18.51
ca528895,22614637,CCC-HAZ-230-CAN-C24,Cold Coffee Can Hazelnut 230ml Case of 24,Sleepy Owl Coffee Private Limited (Delhi-Lajpat Nagar),grn_entered,Q-Commerce,05 May 2025 00:00:00,16 May 2025 00:00:00,101394.24,144,144,0,100.0,36.0,2172187.0469359118,0,0,0,41.92
86b5526e,22614637,CCC-SCA-230-CAN-C24,Cold Coffee Can Salted Caramel 230ml Case of 24,Sleepy Owl Coffee Private Limited (Delhi-Lajpat Nagar),grn_entered,Q-Commerce,05 May 2025 00:00:00,16 May 2025 00:00:00,101394.24,48,48,0,100.0,36.0,635989.7448706512,0,0,0,13.63
02450236,22614637,CBB-AST-05P-BAG-C10,Cold Brew Bags Assorted Set of 5 Bag Case of 10,Sleepy Owl Coffee Private Limited (Delhi-Lajpat Nagar),grn_entered,Q-Commerce,05 May 2025 00:00:00,16 May 2025 00:00:00,101394.24,9,0,9,0.0,36.0,252.89473684210523,1,0,1,11.95
99649079,22614637,PIC-ORG-100-GLJ-C24-NEW,Premium Instant coffee 100g- Original( Glass)- 24 boxes,Sleepy Owl Coffee Private Limited (Delhi-Lajpat Nagar),grn_entered,Q-Commerce,05 May 2025 00:00:00,16 May 2025 00:00:00,101394.24,96,96,0,100.0,36.0,36400.0,1,0,0,2.59
1abed1d1,22614637,PIC-HAZ-100-GLJ-ONE-NEW,Premium Instant coffee 100g- Hazelnut( Glass),Sleepy Owl Coffee Private Limited (Delhi-Lajpat Nagar),grn_entered,Q-Commerce,05 May 2025 00:00:00,16 May 2025 00:00:00,101394.24,4,4,0,100.0,36.0,4120.588235294117,1,0,0,2.0
a7647f98,22614637,PIC-FVA-100-GLJ-C24-NEW,Premium Instant coffee 100g- Vanilla( Glass)- 24 boxes,Sleepy Owl Coffee Private Limited (Delhi-Lajpat Nagar),grn_entered,Q-Commerce,05 May 2025 00:00:00,16 May 2025 00:00:00,101394.24,96,96,0,100.0,36.0,45835.4981729598,1,0,0,2.76
7af5f0ce,22614637,HBB-ORG-10P-BAG-ONE,Hot Brew Bags Original Set of 10 Bags,Sleepy Owl Coffee Private Limited (Delhi-Lajpat Nagar),grn_entered,Q-Commerce,05 May 2025 00:00:00,16 May 2025 00:00:00,101394.24,5,0,5,0.0,36.0,2312.231884057971,1,0,1,11.98
f03c52a1,22614637,HBB-DRK-10P-BAG-C20,Hot Brew Bags Dark Roast Set of 10 Bags Case of 20,Sleepy Owl Coffee Private Limited (Delhi-Lajpat Nagar),grn_entered,Q-Commerce,05 May 2025 00:00:00,16 May 2025 00:00:00,101394.24,100,100,0,100.0,36.0,5109.873417721519,1,0,0,2.01
520f308b,22614637,HBB-AST-10P-BAG-C20,Hot Brew Bags Assorted Set of 10 Bags Case of 20,Sleepy Owl Coffee Private Limited (Delhi-Lajpat Nagar),grn_entered,Q-Commerce,05 May 2025 00:00:00,16 May 2025 00:00:00,101394.24,100,0,100,0.0,36.0,6251.419196062347,1,0,1,12.29
23b06035,22614637,RTD-CLA-200-BTL-C12,Ready to Drink Classic 200ml Pack of 12,Sleepy Owl Coffee Private Limited (Delhi-Lajpat Nagar),grn_entered,Q-Commerce,05 May 2025 00:00:00,16 May 2025 00:00:00,101394.24,144,144,0,100.0,36.0,214930.7987724682,1,0,0,5.88
11f08375,22614637,PIC-FKP-100-GLJ-C24-NEW,Premium Instant Coffee 100gm-Filter kaapi (Glass) -24 Boxes,Sleepy Owl Coffee Private Limited (Delhi-Lajpat Nagar),grn_entered,Q-Commerce,05 May 2025 00:00:00,16 May 2025 00:00:00,101394.24,96,96,0,100.0,36.0,3864.9081081081085,1,0,0,1.99
58e6bb43,CHMPO141115,CCC-CLA-230-CAN-C24,Cold Coffee Can Classic 230ml Case of 24,Scootsy Logistics Private Limited (Hyd 2),in_transit,Swiggy,27 May 2025 00:38:00,,19558.7,48,48,0,100.0,14.0,901048.9493061455,0,0,0,16.96
db3e63a3,CHMPO141115,CCC-HAZ-230-CAN-C24,Cold Coffee Can Hazelnut 230ml Case of 24,Scootsy Logistics Private Limited (Hyd 2),in_transit,Swiggy,27 May 2025 00:38:00,,19558.7,24,24,0,100.0,14.0,2172187.0469359118,0,0,0,40.37
998613e0,CHMPO141115,CCC-SCA-230-CAN-C24,Cold Coffee Can Salted Caramel 230ml Case of 24,Scootsy Logistics Private Limited (Hyd 2),in_transit,Swiggy,27 May 2025 00:38:00,,19558.7,48,48,0,100.0,14.0,635989.7448706512,0,0,0,12.08
f92d4ae2,CHMPO141115,PMC-AST-03P-SAC-C45,Premix Coffee Assorted Box of 3 Sachets Case of 45	,Scootsy Logistics Private Limited (Hyd 2),in_transit,Swiggy,27 May 2025 00:38:00,,19558.7,45,45,0,100.0,14.0,90102.88185948969,0,0,0,2.03
fc3ba4eb,CHMPO141115,CCC-VIE-230-CAN-C24,Cold Coffee Can Vietnamese 230ml Case of 24,Scootsy Logistics Private Limited (Hyd 2),in_transit,Swiggy,27 May 2025 00:38:00,,19558.7,24,24,0,100.0,14.0,475307.11825487943,0,0,0,9.12
72341e94,CHMPO141115,CCC-BEL-230-CAN-C24,Cold Coffee Can Belgian Mocha 230ml Case of 24,Scootsy Logistics Private Limited (Hyd 2),in_transit,Swiggy,27 May 2025 00:38:00,,19558.7,48,48,0,100.0,14.0,574401.6626878248,0,0,0,10.95
cda93dd6,P848435,CCC-BLK-230-CAN-C12,Cold Brew Black Coffee Can 230ml Pack of 12,Kiranakart Technologies Private Limited ( Kandlakoya Hyderabad ),in_transit,Zepto,26 May 2025 22:03:00,,10859.4,24,24,0,100.0,14.0,179415.7335707925,0,0,0,3.51
3169aa2a,P848435,CCC-VIE-230-CAN-C24,Cold Coffee Can Vietnamese 230ml Case of 24,Kiranakart Technologies Private Limited ( Kandlakoya Hyderabad ),in_transit,Zepto,26 May 2025 22:03:00,,10859.4,24,24,0,100.0,14.0,475307.11825487943,0,0,0,8.96
d90274d5,P848435,PMC-AST-03P-SAC-C45,Premix Coffee Assorted Box of 3 Sachets Case of 45	,Kiranakart Technologies Private Limited ( Kandlakoya Hyderabad ),in_transit,Zepto,26 May 2025 22:03:00,,10859.4,45,45,0,100.0,14.0,90102.88185948969,0,0,0,1.86
5e6bd7b2,CHCPO172346,CCC-BLK-230-CAN-C12,Cold Brew Black Coffee Can 230ml Pack of 12,Scootsy Logistics Private Limited (Hyd 3),in_transit,Swiggy,27 May 2025 00:45:00,,43358.3,24,24,0,100.0,14.0,179415.7335707925,0,0,0,4.13
25e73a36,CHCPO172346,PIC-FVA-100-GLJ-C24,Instant Coffee French Vanilla 100g Glass Jar Case of 24,Scootsy Logistics Private Limited (Hyd 3),in_transit,Swiggy,27 May 2025 00:45:00,,43358.3,24,24,0,100.0,14.0,58490.43287671232,0,0,0,1.9
c46403d9,CHCPO172346,CCC-CLA-230-CAN-C24,Cold Coffee Can Classic 230ml Case of 24,Scootsy Logistics Private Limited (Hyd 3),in_transit,Swiggy,27 May 2025 00:45:00,,43358.3,48,48,0,100.0,14.0,901048.9493061455,0,0,0,17.41
6f9905dc,CHCPO172346,CCC-HAZ-230-CAN-C24,Cold Coffee Can Hazelnut 230ml Case of 24,Scootsy Logistics Private Limited (Hyd 3),in_transit,Swiggy,27 May 2025 00:45:00,,43358.3,96,96,0,100.0,14.0,2172187.0469359118,0,0,0,40.82
b526ad07,CHCPO172346,CCC-SCA-230-CAN-C24,Cold Coffee Can Salted Caramel 230ml Case of 24,Scootsy Logistics Private Limited (Hyd 3),in_transit,Swiggy,27 May 2025 00:45:00,,43358.3,48,48,0,100.0,14.0,635989.7448706512,0,0,0,12.53
9b51c9d1,CHCPO172346,CCC-FVA-230-CAN-C24,Sleepy Owl Cold Coffee Can - French Vanilla 200+30 ML- Set of 24,Scootsy Logistics Private Limited (Hyd 3),in_transit,Swiggy,27 May 2025 00:45:00,,43358.3,24,24,0,100.0,14.0,1067998.3298523587,0,0,0,20.49
80e733e9,CHCPO172346,PIC-XPR-25P-SAC-C20,Instant Coffee Xpresso Pack of 25 Sachets Case of 20,Scootsy Logistics Private Limited (Hyd 3),in_transit,Swiggy,27 May 2025 00:45:00,,43358.3,20,20,0,100.0,14.0,34521.67441860465,0,0,0,1.46
c8cc6173,CHCPO172346,PIC-XPR-100-GLJ-C24,Instant Coffee Xpresso 100g Glass Jar Case of 24,Scootsy Logistics Private Limited (Hyd 3),in_transit,Swiggy,27 May 2025 00:45:00,,43358.3,24,24,0,100.0,14.0,68670.73978652926,0,0,0,2.09
3598746e,KOCPO10672,PIC-HAZ-100-GLJ-C24,Instant Coffee Hazelnut 100g Glass Jar Case of 24,Scootsy Logistics Private Limited ( Cochin),in_transit,Swiggy,27 May 2025 01:46:00,,17788.5,24,24,0,100.0,14.0,58257.506862281116,0,0,0,1.41
806b896b,KOCPO10672,CCC-HAZ-230-CAN-C24,Cold Coffee Can Hazelnut 230ml Case of 24,Scootsy Logistics Private Limited ( Cochin),in_transit,Swiggy,27 May 2025 01:46:00,,17788.5,24,24,0,100.0,14.0,2172187.0469359118,0,0,0,40.34
5e7b59f4,KOCPO10672,CCC-BEL-230-CAN-C24,Cold Coffee Can Belgian Mocha 230ml Case of 24,Scootsy Logistics Private Limited ( Cochin),in_transit,Swiggy,27 May 2025 01:46:00,,17788.5,48,48,0,100.0,14.0,574401.6626878248,0,0,0,10.91
